model,fold,log_loss,brier_score,pr_auc,roc_auc,ece,calibration_intercept,calibration_slope,probability_bias,absolute_probability_bias
st_svgp_annual,1,0.13180800757861988,0.03258638354611699,0.11359719744651264,0.8763659279094184,0.08043156483924369,-2.0092534709195524,1.0713816132900675,0.08043156483924366,0.08043156483924366
st_svgp_annual,2,0.42667349019995776,0.10810696841736517,0.23143371720893136,0.6832828425297992,0.06290149447181667,-0.998970385112296,0.2943310005976062,-0.029389040560789934,0.029389040560789934
st_svgp_annual,3,0.18986938366881,0.04495108011090834,0.11143036115085742,0.7572697580944302,0.03146631564985043,-1.3365792330704442,0.40119407562943266,-0.005954680477832784,0.005954680477832784
