fold,iteration,elbo_stochastic,natural_gradient_gamma,minimum_site_precision_eigenvalue,gradient_global_norm,spatial_lengthscale_x_km,spatial_lengthscale_y_km,temporal_lengthscale_steps,temporal_lengthscale_trainable,kernel_variance,linear_intercept,elapsed_seconds
1,900,-195164.00434487374,0.01,1.4512109629216425,43644.98932050036,3.6004478236943083,3.6445125566691337,3.3165674345228613,True,0.607965133217061,-0.25957769782319745,504.42885308293626
1,950,-223353.88258724456,0.01,2.209952295247989,45955.50657040363,3.660704537284488,3.6898447186398218,3.2000288014702116,True,0.6039354783655019,-0.2601006063474374,532.7449209999759
1,999,-183314.4116669078,0.01,2.5825278974563934,37802.90044996465,3.7043316403669317,3.75661171335076,3.091208176723397,True,0.5995791008590317,-0.2596522506639014,560.2109032080043
2,0,-310678.8540401003,0.01,0.0009900000472449655,278438.43310589314,2.00200098336538,2.002000983704532,7.492503813605355,True,0.9990005113919599,-0.0009999929045357578,0.8678371249698102
2,50,-262857.2775674054,0.01,2.8379177643878455,144162.17320020508,2.1042200708517536,2.1031647002694474,7.149646505161147,True,0.9488422972843548,-0.036806658748459356,42.61694062501192
2,100,-258728.7829012296,0.01,3.2809505312688274,134732.4190603258,2.2087633776935482,2.2104549764533328,6.842384900714956,True,0.9009392081886306,-0.06623388574654301,85.42199900001287
2,150,-256620.5671606373,0.01,7.442999419478026,71445.02243849216,2.3137104481581097,2.3166819462925274,6.511338413665544,True,0.8602117145441802,-0.0928661728105638,127.79881516704336
2,200,-298033.2086486091,0.01,9.098533170061192,114028.55475842755,2.4249207429046113,2.4245847706080985,6.177276945746822,True,0.8224114955993755,-0.11681812546185712,170.44817704195157
2,250,-270787.73803849093,0.01,9.172929568424609,62757.195375220006,2.528758236946832,2.51828450190637,5.872201243489674,True,0.7923730524083923,-0.13243919201973084,212.949968167115
2,300,-267774.9869025223,0.01,10.319739841340006,96209.04716824275,2.6287183947725055,2.6131479232383352,5.595020455011173,True,0.7654427517815526,-0.14882930996141266,256.58667783392593
2,350,-212057.754124627,0.01,10.122514118285658,54960.124975178274,2.71920583422061,2.7064011146161477,5.326552384994415,True,0.741981479238827,-0.1691216159877731,299.9160587089136
2,400,-237076.26871374436,0.01,8.877265968660312,67715.74161227935,2.804377090984179,2.8007324188021423,5.0932536276177185,True,0.7212210933122847,-0.18692659400444578,343.28857870888896
2,450,-219955.2865116597,0.01,7.317583423738946,73598.19800772963,2.887021661993052,2.89459037569811,4.864351394443273,True,0.7034577803390862,-0.19390457673810038,386.6533928338904
2,500,-221942.91928234958,0.01,6.310670245736991,53102.9414273806,2.972356800764402,2.9769521955668807,4.6484510129084295,True,0.6891450611557421,-0.20080908091082325,431.36325258389115
2,550,-245672.7683988736,0.01,5.802693389863767,61821.47891842262,3.0484103640618,3.066627156031008,4.464332553231199,True,0.6747634305552647,-0.2172520628124937,474.46255408390425
2,600,-235186.94875847417,0.01,5.211047353690058,104369.01076146048,3.137356458572392,3.1340334130272622,4.277562540501148,True,0.6631263008841737,-0.22914929410819157,518.8446803749539
2,650,-219286.62670463236,0.01,4.053396687950184,81247.07901379417,3.2268553419259787,3.2043973543133326,4.080613658447495,True,0.6529913461562897,-0.24230973719772153,565.7696119591128
2,700,-240836.1258266762,0.01,3.365073681297553,66620.98148089006,3.3012385422362174,3.2683644694504492,3.89308434806279,True,0.6470696806549681,-0.24868680723051456,609.1226296250243
2,750,-243032.9579182484,0.01,2.582005033079243,54703.66271169543,3.3678149479627724,3.33350952135323,3.735360476361797,True,0.6410177434333538,-0.25853854505955076,652.0295213749632
2,800,-209373.63406316275,0.01,2.300358627697509,93852.82482959468,3.439552015654873,3.3923146240770663,3.5742518630717717,True,0.6354356226582221,-0.2561673208118245,695.05622937507
2,850,-258206.62424756764,0.01,1.9179191641046964,34583.922557047015,3.509616135351456,3.4457034928947383,3.4331521144577,True,0.6309175436904054,-0.26148838262235263,739.7528266250156
2,900,-250029.44530767755,0.01,1.6146550052244037,81411.69914127032,3.5545537538995577,3.510628985527431,3.2957375866872676,True,0.6281217041858538,-0.27023021570908445,784.2111113748979
2,950,-254146.02476908875,0.01,1.5324996618480642,149742.1854107005,3.6040459577653468,3.5616320799745655,3.193764136596163,True,0.6239831821683962,-0.2818996264325428,826.2525242920965
2,999,-240743.76623561527,0.01,1.74478415227728,46497.57901128071,3.649443883487671,3.625981063568379,3.085723152233729,True,0.6202793330190488,-0.2898781312889841,867.7092293750029
3,0,-383743.1440622497,0.01,0.0009900000472350538,298580.346404607,2.0020009836609014,2.0020009837870845,7.492503809434663,True,0.9990005131614966,-0.0009999929084168568,1.0944548749830574
3,50,-373594.50567367545,0.01,2.3664454672733264,155346.62218436316,2.1025816539996653,2.1029825703451386,7.1472915302682765,True,0.9490930353883474,-0.0358802580579917,55.79667533398606
3,100,-288599.6947130314,0.01,2.9438479419723,102879.32539812777,2.205793675203746,2.2093308214726193,6.833647336362712,True,0.9016229842425716,-0.0678832574423947,111.39823870896362
3,150,-323488.7171323726,0.01,4.535287125089753,104063.31356992919,2.3118962650267063,2.3181488423925254,6.500735120283737,True,0.8593475299518519,-0.09762083235982381,166.07124562491663
3,200,-327427.34479645116,0.01,4.66348201129141,74071.49382234157,2.419675281743378,2.4268274991943857,6.182775380323538,True,0.821845343382419,-0.11986627823971621,217.11556324991398
3,250,-271639.4926681234,0.01,7.945977513852593,102121.46417718126,2.5238061434679664,2.5321309166328416,5.875757017461706,True,0.7908738012922741,-0.14031245340693455,269.4418533339631
3,300,-318413.5988536279,0.01,7.344373757118919,84881.50432824029,2.6336880231583835,2.632591332476368,5.563726744859669,True,0.7650362024773402,-0.1547033313244998,321.57762745884247
3,350,-287718.2761754656,0.01,8.843174297891702,44126.75994875307,2.737023940382538,2.7357095654351054,5.283823884942738,True,0.7418043911724651,-0.17072963879228162,376.4723592088558
3,400,-255636.40264469036,0.01,6.877594140996167,62417.769815740714,2.845869349866289,2.8296304036020987,5.013732278780531,True,0.7219883472257178,-0.18881412476335838,429.8526546249632
3,450,-309283.6447813937,0.01,4.812991154799519,63996.881651484764,2.9250460696945817,2.9206484505881907,4.781578753648399,True,0.7077643369200836,-0.2013641900184402,484.9944303748198
3,500,-285504.9970133536,0.01,3.577843870056592,112727.20762622108,3.0019385916720718,2.9941994362009297,4.573317712445852,True,0.6969964902885317,-0.20771532476272822,540.2313147089444
3,550,-279934.58620389795,0.01,3.597651749339171,71723.28096664758,3.0789792712847186,3.06756924392831,4.380034840285456,True,0.6872868081051622,-0.219201815289206,595.7816568750422
3,600,-269774.42289289774,0.01,5.283202274957352,57791.08856374103,3.1556091737528185,3.145190103642823,4.187898003127835,True,0.6786454626094208,-0.22598901002855482,648.6653847089037
3,650,-298188.73940206575,0.01,5.279871798295959,61133.41454597685,3.237478249997109,3.2075687225921534,4.020127474790196,True,0.6700983549570201,-0.24752199016824208,700.9956716669258
3,700,-325286.91243185755,0.01,5.577459618793911,109895.98303132,3.295752783315838,3.2776810630822037,3.851085182206624,True,0.6657742127186153,-0.2545142734768159,754.8428750839084
3,750,-315795.0073201537,0.01,4.462893208378041,67458.92756449139,3.3584113908374373,3.3408942999146314,3.6909073267003403,True,0.6610607835348766,-0.2560364540210091,807.9849888340104
3,800,-287915.09678724286,0.01,4.267424979793686,74359.43638256776,3.429779917044092,3.3997823794646864,3.5245017112933437,True,0.6584084413606058,-0.26842478639324124,860.9067180838902
3,850,-254852.86213270077,0.01,4.736882707775279,36789.85130787909,3.488611567256774,3.461847220750447,3.3963950658728708,True,0.6547009342916242,-0.2760753054219873,914.2071727088187
3,900,-276303.2668125538,0.01,4.67163541277032,73398.26166010372,3.540609969117643,3.5303743018937324,3.2670754886741755,True,0.6534196303038587,-0.2834825759542771,967.7057606668677
3,950,-232675.55624347558,0.01,4.311999428335243,156409.50615704322,3.6044256240246,3.5626839294381636,3.1442414320331684,True,0.6537587799864607,-0.29406389279384737,1020.7061391249299
3,999,-226109.2457519458,0.01,3.922488635930061,77242.12030533733,3.654943940367897,3.614134470407074,3.0284456255439083,True,0.6537302774652641,-0.30298309656479333,1070.7505857918877
