fold,validation_origin,validation_target_year,temporal_lengthscale_steps,temporal_lengthscale_years,spatial_lengthscale_x_km,spatial_lengthscale_y_km,kernel_variance,mean_latent_variance,median_latent_variance,natural_gradient_gamma,minimum_natural_gradient_gamma,minimum_site_precision_eigenvalue
1,2010,2011,0.7691519973799703,0.7691519973799703,4.891004865368339,5.153611642570321,0.6484347274818848,0.5726273622390646,0.5720143978153243,0.01,0.01,3.527026850236279
2,2015,2016,0.7442512700997882,0.7442512700997882,4.921415412533235,4.765992680888976,0.7579548974332877,0.6783316498178092,0.6777765417312367,0.01,0.01,1.7339360171160418
3,2018,2019,0.7371663978847213,0.7371663978847213,4.841688853691534,4.98868643857677,0.8358127431040646,0.7520528486426286,0.7508917424873188,0.01,0.01,1.0656009893572733
