dependency_name,dependency_path,observed_sha256,status
grid_specification,/Users/omer/Documents/MIORPA/Pending.../SprawlGP/data/metadata/grid_specification.json,2e7b714996005503134f3bb5d6404ef0d3c0cba198f170c7bcd347ccac7ac525,PASS
grid_reference,/Users/omer/Documents/MIORPA/Pending.../SprawlGP/tests/reference/grid_v1.json,2e7b714996005503134f3bb5d6404ef0d3c0cba198f170c7bcd347ccac7ac525,PASS
orchestration_version,/Users/omer/Documents/MIORPA/Pending.../SprawlGP/data/metadata/orchestration/orchestrate_version.json,2716650fb498ea2cc5f7597c467d93c17d9482cb5de3f2249a02ae5182d7c6f7,PASS
composite_manifest,/Users/omer/Documents/MIORPA/Pending.../SprawlGP/data/metadata/orchestration/landsat_composite_manifest.csv,cfacd3e15552877993a1f75affceac849a88546be7de35cb18f762bb2bb04668,PASS
core_boundary,/Users/omer/Documents/MIORPA/Pending.../SprawlGP/data/processed/boundaries/yaounde_core.gpkg,8c499234ee75f6d76803c192f62f0e2079d3a87c512bcb28031160b38e37b521,PASS
context_boundary,/Users/omer/Documents/MIORPA/Pending.../SprawlGP/data/processed/boundaries/yaounde_context_buffer.gpkg,9e4e810eca96c0079a1495aa6e50ad2e016e50e0cb529a93aa5bf5c9b8ce62b9,PASS
