fold,validation_origin,validation_target_year,temporal_lengthscale_steps,temporal_lengthscale_years,spatial_lengthscale_x_km,spatial_lengthscale_y_km,kernel_variance,mean_latent_variance,median_latent_variance,natural_gradient_gamma,minimum_natural_gradient_gamma,minimum_site_precision_eigenvalue
1,2010,2011,1.936234013480125,1.936234013480125,1.6426849648592925,1.6137724550754482,0.3198823954727482,0.16993777968334936,0.1672826574992251,0.01,0.01,1.1473349121064103
2,2015,2016,1.8990318588696184,1.8990318588696184,1.5874358867800922,1.6039516733238355,0.32429461765033507,0.1780169626444648,0.17578241531537162,0.01,0.01,1.8057777056219226
3,2018,2019,1.8801740314529094,1.8801740314529094,1.607633360474689,1.6294463481942731,0.32891546677034555,0.18488196873980917,0.181318338977843,0.01,0.01,2.2207991934290146
