fold,iteration,elbo_stochastic,natural_gradient_gamma,minimum_site_precision_eigenvalue,gradient_global_norm,spatial_lengthscale_x_km,spatial_lengthscale_y_km,temporal_lengthscale_steps,temporal_lengthscale_trainable,kernel_variance,linear_intercept,elapsed_seconds
1,0,-219798.20924726606,0.01,0.0009900000756740816,196740.2990139258,2.002000983824504,2.002000983702679,7.492503820234345,True,0.999000510370724,-0.000999992911244739,0.7411308328155428
1,50,-273570.7819200477,0.01,10.543513790324216,91878.12972245038,2.104512986211009,2.104912834516099,7.1492555831488405,True,0.9479168047547571,-0.03546489824870595,31.053851124830544
1,100,-233600.46933157105,0.01,16.29983479316614,58570.1744149004,2.2141354046152046,2.2144278366728725,6.823971653529064,True,0.8992323805179679,-0.06313284980629515,63.37827074993402
1,150,-232785.40629982107,0.01,21.747715964128407,84934.64923744377,2.322812895313013,2.327137548752634,6.4781950420297045,True,0.8576882484057596,-0.09042794677026542,93.5257945000194
1,200,-202798.48310942997,0.01,24.39280273560135,52314.23563518753,2.433331373334016,2.4365470327046768,6.160923372814673,True,0.8200177716049172,-0.10894447073868291,121.63191837491468
1,250,-184181.26798975724,0.01,21.11826460501851,51813.94750850328,2.542834443132235,2.5493941089445,5.832028218454695,True,0.7864057525472508,-0.1399481242962748,150.73202783288434
1,300,-177567.1210639835,0.01,15.464288729252397,45246.8526513859,2.657199606242096,2.66095664020186,5.518590447045146,True,0.7570805368194007,-0.15214455720757836,178.72527337493375
1,350,-246065.0758845256,0.01,11.776062891680612,66820.76198818965,2.7436760709427355,2.7730801685973954,5.249347172545565,True,0.7325637364205799,-0.16388313605121504,207.27219725004397
1,400,-199535.47831145846,0.01,8.32531192847887,71098.2790876306,2.8377128070402016,2.871917220573932,5.0026809757477855,True,0.7115587365563996,-0.16865992804113566,236.48073174990714
1,450,-202144.9052770638,0.01,5.9149887058429,62549.43072850329,2.9321239232047867,2.9679049527130124,4.767085731256298,True,0.693702622847791,-0.1802201787670709,265.129174917005
1,500,-191403.17047958658,0.01,4.381602388724554,43421.330023876544,3.022045946843363,3.0598551916455823,4.561496242583946,True,0.6780834749695039,-0.19745382044320225,293.0288095418364
1,550,-167067.01788211122,0.01,3.395541955242263,93951.11085026848,3.102376966202627,3.1486157228067717,4.347168546913303,True,0.6668360205184863,-0.20689572641568618,322.19008924998343
1,600,-223514.01380305903,0.01,2.6760475907319208,34133.59248858105,3.1756974887444644,3.2409141280007434,4.183099365554026,True,0.6536056635301445,-0.21338557883557815,350.00859095784836
1,650,-189080.2608391377,0.01,2.1195793312294686,52314.12605469262,3.2578652799353165,3.3354043975672294,4.012872394840553,True,0.6418876319889385,-0.21883320339505088,379.5290616250131
1,700,-190235.71806324253,0.01,1.6126511471227962,46817.86920791237,3.327035387600295,3.41168159481547,3.8548569080952,True,0.6328243923265707,-0.22933939356830038,407.3394889999181
1,750,-249665.00794261164,0.01,1.2300555765459604,78869.85832822669,3.39841117085283,3.469858518609078,3.706667090710136,True,0.6264988426449312,-0.23664235880490128,436.3449495828245
1,800,-208213.04328772973,0.01,1.2310375244099485,52078.256861286456,3.4552003261856115,3.5378436064576477,3.5756868037268847,True,0.6196697513455084,-0.23411907478084654,464.0054526249878
1,850,-171367.82986105935,0.01,1.2934234559729165,60954.46543297953,3.5348339179434722,3.5948600955720025,3.4369605973033637,True,0.6125188489413125,-0.24480268401081404,492.4412379169371
1,900,-195164.00434487403,0.01,1.4512109629215975,43644.98932050047,3.600447823694306,3.644512556669126,3.3165674345228644,True,0.6079651332170609,-0.25957769782319745,520.6383239168208
1,950,-223353.8825872444,0.01,2.2099522952480686,45955.506570403486,3.6607045372844857,3.6898447186398133,3.200028801470214,True,0.6039354783655012,-0.2601006063474375,549.3255268328357
1,1000,-228148.93585154656,0.01,2.6095238114458663,54427.68641142362,3.7053605573074297,3.757738552032065,3.0888539654208063,True,0.5994999239431054,-0.2596800078819851,577.577557124896
1,1050,-187540.31495949547,0.01,2.196366834180149,47269.26309990025,3.7648386482066614,3.7913164871039946,2.9818131934846908,True,0.5962795094928208,-0.26487332487222437,605.42194645782
1,1100,-233827.65337243117,0.01,2.032338586587129,53974.376815308104,3.8199243276922314,3.844020942078542,2.8745700212934153,True,0.5929382425710569,-0.26757264016975063,635.2492166250013
1,1150,-225445.97779562016,0.01,1.5909580675526809,52754.85269442326,3.86469643993375,3.8812621384277057,2.775595980668545,True,0.59152601251791,-0.2781101486227517,663.1675594169647
1,1200,-186089.45558560916,0.01,1.251413174112453,65827.27033030387,3.9286334065229247,3.921686688627475,2.694062913041705,True,0.5879964074781013,-0.2785373162938853,691.7185599168297
1,1250,-213068.58407118576,0.01,1.011543545351931,56248.88677780033,3.9735832911634095,3.9697274148058095,2.606179476422827,True,0.5865142683227467,-0.27646941976875683,719.8770514999051
1,1300,-192934.49569038008,0.01,1.4001448248176451,68399.47678798671,4.00062004929678,4.016865007006102,2.5242474812562588,True,0.5856560717766,-0.289709166320194,748.4352939578239
1,1350,-209619.79566042547,0.01,1.3625659904989613,45237.08090267581,4.009802897170142,4.078013882869645,2.4461675955508744,True,0.5857391106590515,-0.29742838087923207,776.2469352919143
1,1400,-191002.9724266373,0.01,1.5175669883806662,39968.10565835574,4.02423559119916,4.130747070104816,2.3633000026403552,True,0.5868193675848418,-0.30212363897731515,806.2906074170023
1,1450,-188564.74092019472,0.01,2.283061821237034,47989.011753884915,4.067600546630998,4.169936005422293,2.288142253682191,True,0.5865251664606996,-0.30297428559048795,834.1142240830231
1,1500,-225879.8764082303,0.01,2.401389218812795,52296.81051192487,4.12031200907645,4.185276997636534,2.2306850450297606,True,0.5848305198907586,-0.30266711475642843,863.208676374983
1,1550,-218514.96638351463,0.01,2.5232408585357606,27444.81264076973,4.164499407116876,4.2174615369282105,2.1713849596836554,True,0.5830673072251089,-0.31304202980300927,891.8885158749763
1,1600,-213289.361516912,0.01,2.2577280230998342,32086.892667818218,4.202887663369266,4.241066964237873,2.109701480272149,True,0.5827706133988763,-0.3142916599035758,921.7123504579067
1,1650,-184819.92116726554,0.01,2.702456394690633,47063.74297823774,4.214331789659728,4.281211357249455,2.0502644064930524,True,0.5828662405911474,-0.3196195732233037,950.1686745418701
1,1700,-209010.44826759136,0.01,2.4499848875952437,55394.75783478417,4.231755295008041,4.3165569324746045,1.9864721970448267,True,0.5842751892596824,-0.3205221800355226,978.5970766248647
1,1750,-217496.1077880311,0.01,2.1688496046989556,49631.356012598095,4.258150076084357,4.34069722798767,1.9302430444492664,True,0.5849009104175865,-0.3245508602943815,1006.249165416928
1,1800,-231565.2933388654,0.01,2.0435664197642023,91165.11941508013,4.288029235602578,4.366640827825324,1.870090928297162,True,0.5868130173419513,-0.3290819770361607,1034.7126677078195
1,1850,-238709.99000684838,0.01,1.87635179614076,50752.051758332134,4.326942799759525,4.396904537164518,1.8244455420509789,True,0.5856170906922712,-0.338095185555877,1062.2702953750268
1,1900,-213713.64917440637,0.01,1.9866141547744065,42085.89290374255,4.3744547600807095,4.3787518791110465,1.7685452304853038,True,0.5897258727413965,-0.3406934533969903,1090.5006988749374
1,1950,-195787.46260135598,0.01,2.11360462157916,61886.168780388434,4.3776359722571465,4.420712341634016,1.7209346432356034,True,0.5920411869256064,-0.3498677205173215,1118.7768365000375
1,2000,-214783.05829508332,0.01,1.656932273980293,56231.68926029814,4.385407729469671,4.465715440607264,1.675074306524345,True,0.5922394669036718,-0.35300101943495577,1146.8649269170128
1,2050,-196051.61184615918,0.01,1.4661295205943348,41798.173512822075,4.387578886889959,4.509912169209739,1.634554002892145,True,0.5925771779700535,-0.3563278558654222,1175.0846136668697
1,2100,-193983.8486547929,0.01,1.421652488674988,58258.73796924059,4.362523993295214,4.552247135127013,1.5862439756209397,True,0.5965493756489417,-0.3504702617801256,1202.5605965419672
1,2150,-217137.69627894193,0.01,1.4139203060042678,52402.41041861237,4.39680519320452,4.54175682676671,1.5408291739661324,True,0.6002194376594562,-0.35769348222125824,1231.4360453749541
1,2200,-208557.31466425286,0.01,1.4881533804057148,28374.272441671656,4.384900474429866,4.606026373479609,1.5010429236829645,True,0.6002656113971252,-0.3620581053165784,1260.357418041909
1,2250,-187850.01252392007,0.01,1.5141673120149184,25392.899882194433,4.391797038706204,4.658165506977431,1.4672694767893304,True,0.5993484579239722,-0.3560648908707412,1290.2821075830143
1,2300,-186187.22696849017,0.01,1.7442493239830006,58321.3486063651,4.4204098821285776,4.676351325227164,1.4334380210576876,True,0.5998941945561762,-0.36142755186066156,1320.460118958028
1,2350,-177331.21748117454,0.01,1.9822010827547951,42899.137167451045,4.477753180709293,4.653209844056317,1.401286457623521,True,0.6014063539263262,-0.3631278957980231,1349.9105010419153
1,2400,-184748.55549102722,0.01,2.006397066090771,16151.209416415404,4.444920463690812,4.718938142611979,1.3684729634455568,True,0.6035200704628215,-0.3701642619239603,1378.8921123750042
1,2450,-208682.59770999444,0.01,2.493190314011501,50229.11154559044,4.449365220523606,4.770997323184456,1.3387321253144273,True,0.601760113993376,-0.37651682511382867,1407.362495749956
1,2500,-184408.1548860835,0.01,2.2631489018731723,42500.19422057663,4.44733114170997,4.805329748673535,1.3065082499772793,True,0.604843985622091,-0.3813594271040479,1434.8184300828725
1,2550,-220163.52451123914,0.01,1.961531767403218,70401.03917228062,4.474652782517372,4.80310498051943,1.2775614753104054,True,0.6071867379733817,-0.3777084888199614,1463.3382439168636
1,2600,-235777.9985283063,0.01,1.8640763237979396,59807.331080149794,4.5016376990254,4.791992905827687,1.2438992608559203,True,0.6112537475249596,-0.3869358089116257,1490.850406582933
1,2650,-187919.30264246155,0.01,1.6574865408844868,63996.40617701931,4.561285614412236,4.7795362314942675,1.218300183539749,True,0.610509323276985,-0.3900461699642727,1519.418299832847
1,2700,-178524.21598386436,0.01,1.7818328659824971,47703.18289946111,4.57366308228084,4.797846862805679,1.1928842224778842,True,0.6111664494027031,-0.3833884662608934,1549.734752832912
1,2750,-217919.764082788,0.01,1.9832580960668766,36323.24443694047,4.549603224436389,4.846239601949231,1.1643847342188296,True,0.6151681473959755,-0.3858969099127847,1582.2462767078541
1,2800,-199689.6062088992,0.01,1.8401589184495115,42168.22052160919,4.589073886433391,4.8460642475260585,1.139671920741919,True,0.6138704540227062,-0.39320310082686055,1615.005131291924
1,2850,-215349.55958910487,0.01,1.7298356599886118,30974.102877964557,4.584922548008982,4.888844741879328,1.1149753509139018,True,0.6159974883771006,-0.40036823499697216,1645.086614166852
1,2900,-199722.98627865833,0.01,1.5465657059923579,32617.56652044402,4.609435315436187,4.898600342648122,1.0915521523436842,True,0.6172792963393959,-0.4023260221768281,1675.1740567078814
1,2950,-194319.125837961,0.01,1.625345465244385,39877.76791304274,4.6092870332000935,4.955137454421124,1.073879482321499,True,0.6153746672811671,-0.3981585885178264,1708.2940321669448
1,2999,-199305.50565467097,0.01,1.5405616374682913,46691.47452554874,4.62153658461361,4.977376335219596,1.0561101881689274,True,0.6159628515284552,-0.39717266928245426,1737.832545042038
2,0,-310678.85404010117,0.01,0.0009900000472442912,278438.4331058908,2.00200098336538,2.002000983704532,7.492503813605355,True,0.9990005113919599,-0.0009999929045357578,0.9616782499942929
2,50,-262857.27756740537,0.01,2.837917764387672,144162.17320020497,2.104220070851753,2.1031647002694474,7.149646505161147,True,0.9488422972843548,-0.03680665874845931,45.984236708143726
2,100,-258728.7829012295,0.01,3.2809505312688048,134732.4190603261,2.208763377693548,2.2104549764533328,6.842384900714958,True,0.9009392081886306,-0.06623388574654296,90.87911312514916
2,150,-256620.56716063732,0.01,7.442999419478004,71445.02243849187,2.313710448158109,2.316681946292527,6.511338413665545,True,0.86021171454418,-0.09286617281056372,134.5511674999725
2,200,-298033.2086486092,0.01,9.098533170061271,114028.5547584272,2.4249207429046105,2.4245847706080976,6.17727694574682,True,0.8224114955993752,-0.11681812546185706,176.14899279200472
2,250,-270787.7380384908,0.01,9.172929568424598,62757.19537522012,2.5287582369468313,2.518284501906369,5.8722012434896715,True,0.7923730524083914,-0.1324391920197307,219.53140420815907
2,300,-267774.9869025222,0.01,10.319739841339963,96209.04716824273,2.6287183947725046,2.6131479232383343,5.595020455011167,True,0.7654427517815517,-0.1488293099614125,263.57546237506904
2,350,-212057.7541246268,0.01,10.1225141182856,54960.1249751783,2.7192058342206087,2.7064011146161464,5.32655238499441,True,0.7419814792388258,-0.1691216159877729,307.5129222080577
2,400,-237076.26871374424,0.01,8.87726596866024,67715.74161227961,2.8043770909841785,2.8007324188021405,5.093253627617713,True,0.7212210933122836,-0.1869265940044455,350.0341414581053
2,450,-219955.28651165974,0.01,7.3175834237389825,73598.19800772922,2.8870216619930513,2.89459037569811,4.8643513944432675,True,0.7034577803390851,-0.19390457673810013,392.9899975829758
2,500,-221942.91928234953,0.01,6.310670245736973,53102.94142738056,2.9723568007644006,2.97695219556688,4.648451012908427,True,0.6891450611557413,-0.200809080910823,436.19990812498145
2,550,-245672.76839887374,0.01,5.802693389863713,61821.478918422414,3.048410364061797,3.0666271560310063,4.464332553231195,True,0.6747634305552638,-0.21725206281249346,478.32042816700414
2,600,-235186.94875847411,0.01,5.211047353690037,104369.01076146035,3.1373564585723885,3.13403341302726,4.277562540501145,True,0.6631263008841723,-0.22914929410819138,522.1872453331016
2,650,-219286.62670463233,0.01,4.053396687950055,81247.0790137942,3.2268553419259747,3.204397354313331,4.0806136584474935,True,0.6529913461562884,-0.2423097371977213,566.1248416670132
2,700,-240836.12582667603,0.01,3.3650736812974684,66620.98148088975,3.3012385422362116,3.2683644694504514,3.8930843480627884,True,0.6470696806549674,-0.24868680723051434,610.9496029999573
2,750,-243032.95791824834,0.01,2.582005033079257,54703.66271169549,3.367814947962768,3.3335095213532324,3.7353604763617954,True,0.6410177434333535,-0.25853854505955043,653.2623580419458
2,800,-209373.63406316287,0.01,2.3003586276976415,93852.82482959495,3.4395520156548667,3.3923146240770663,3.5742518630717712,True,0.6354356226582217,-0.25616732081182425,698.4158880000468
2,850,-258206.62424756755,0.01,1.917919164104668,34583.9225570474,3.509616135351453,3.4457034928947405,3.4331521144577,True,0.6309175436904056,-0.2614883826223524,741.9961576249916
2,900,-250029.4453076778,0.01,1.6146550052243605,81411.6991412701,3.5545537538995537,3.510628985527433,3.295737586687269,True,0.6281217041858537,-0.2702302157090843,784.7189607501496
2,950,-254146.0247690886,0.01,1.5324996618480926,149742.18541070036,3.6040459577653454,3.5616320799745664,3.1937641365961644,True,0.6239831821683961,-0.28189962643254257,827.9177147501614
2,1000,-255233.87160784227,0.01,1.7921167761206467,70806.06720871264,3.6504555879423934,3.627478773206064,3.083423302666722,True,0.6201872486428411,-0.29004697473692415,872.1041630420368
2,1050,-239427.8784431607,0.01,4.697967898226351,42579.86287876367,3.711679373560338,3.664368910064789,2.9748383771450686,True,0.6175455692891286,-0.29377623785707885,918.3416633750312
2,1100,-244706.4922000944,0.01,4.147451591534706,36577.23252542777,3.770963107391848,3.700428907318467,2.867183148145008,True,0.614789474667,-0.30215972383777034,963.2363788750954
2,1150,-243275.85542896748,0.01,4.394841859242886,56470.47188722265,3.8205788221598835,3.7494112941160185,2.7675562695288702,True,0.6132061159173992,-0.30585851182339613,1005.9173445000779
2,1200,-235424.1126483058,0.01,3.689064413333923,98306.74014408299,3.9048842405219384,3.7614026363008595,2.68543354868116,True,0.6113755718075847,-0.31566616090835453,1049.1939335830975
2,1250,-243589.209497943,0.01,3.1799135745442397,87782.37903472719,3.9556388456395624,3.7884216667451387,2.593428471371419,True,0.6118016022282908,-0.3278454492898027,1095.6506772080902
2,1300,-210562.20364610394,0.01,3.4941082175727627,80152.61319959744,4.00277410380519,3.8008278900581236,2.504916414722801,True,0.6137925247163849,-0.3303612369367497,1142.5687897501048
2,1350,-280618.5972323584,0.01,3.1598149078303033,113575.83653140221,4.047388322689214,3.8160593766600486,2.4240623301457926,True,0.6156137215839421,-0.3282490271857093,1188.1751073331106
2,1400,-219272.15492998282,0.01,2.7746589389525864,66190.16854308016,4.083356270608356,3.8511520994327064,2.350350755954429,True,0.6150587038174119,-0.34248230195703505,1233.3763633330818
2,1450,-250921.65992766662,0.01,2.642000785371567,73181.25531227022,4.1308853829365635,3.8716343306342376,2.2720909432697782,True,0.6156768677200879,-0.3514646475713505,1279.6465069169644
2,1500,-245543.23616862803,0.01,2.7546964678283343,63665.09643868703,4.150485751965323,3.8990671379017137,2.196539602789846,True,0.6187237360281727,-0.3553949924625352,1322.4553201671224
2,1550,-224505.41532089445,0.01,1.9772285270605614,50282.34610002921,4.176522314567695,3.934970401167492,2.1270787528056068,True,0.6200176122482579,-0.35979533970502064,1364.6866278331727
2,1600,-240534.70484564756,0.01,1.8455612503805792,51326.789831449285,4.2130929501281065,3.9653943675899685,2.061387002366618,True,0.6225015199600383,-0.3639820817774399,1407.04530562507
2,1650,-224459.74981784308,0.01,1.6424193437659256,61169.747719525796,4.213255374378737,4.012535731153155,1.9957420923217046,True,0.6263241873766634,-0.3674592531596833,1448.948695542058
2,1700,-223897.76176565382,0.01,1.4430521124795617,37814.2533866517,4.2186208294409155,4.047392151019244,1.9323399715052996,True,0.6297620858367936,-0.37540811181069134,1490.7735640001483
2,1750,-246238.02551509906,0.01,1.3754047668633587,85752.37981002998,4.209216646631967,4.088265268215704,1.8703820983241852,True,0.634580652728105,-0.37125762582110877,1532.668702624971
2,1800,-208776.67473803612,0.01,1.3319031710720093,86881.98746762355,4.200109746717644,4.150576302572243,1.813922336104365,True,0.635518726039359,-0.37791413452148326,1575.0108349581715
2,1850,-178811.84956629924,0.01,1.641984617198522,36132.23154882186,4.216471775895316,4.1808025166819185,1.7580054644117573,True,0.6397035562081793,-0.381726584668076,1616.6809350000694
2,1900,-224248.65981830066,0.01,1.4203142907877861,54172.27334553313,4.255120376715866,4.205152209592451,1.7147248918474827,True,0.6395560596976104,-0.3960391362001671,1659.4986605420709
2,1950,-202650.33184906616,0.01,1.1427300171115162,47029.1533509565,4.305324393770842,4.216241166986922,1.6672877687641952,True,0.640767767403663,-0.3982585431799486,1701.987399958074
2,2000,-235723.18051824096,0.01,0.9190750693365454,94136.15440133364,4.320133082502087,4.250697456115547,1.6237581877453362,True,0.6411181724974854,-0.4071132447813094,1744.0334002079908
2,2050,-227417.1104146123,0.01,1.2693094775181628,96989.56804562666,4.340805712828317,4.286256264419308,1.5808021493105118,True,0.643320612483884,-0.4144514718066492,1785.8295402501244
2,2100,-225662.1280982231,0.01,1.2307954130200454,46720.66990242759,4.366203152719395,4.300470411712078,1.5415185187789078,True,0.6456886226496946,-0.4183413061214306,1828.9036375831347
2,2150,-202167.75576720046,0.01,0.9722839731357494,48888.96628030252,4.40676077065568,4.311259415533873,1.5009409772809748,True,0.647478076190401,-0.42332329606383384,1871.0197180830874
