model,fold,log_loss,brier_score,pr_auc,roc_auc,ece,calibration_intercept,calibration_slope,probability_bias,absolute_probability_bias
st_svgp_annual_convergence_3000,1,0.28203615076371663,0.07891973057585973,0.15039482211932959,0.8944957760532594,0.20559096445317854,-2.9429653799539426,1.8188764476998895,0.20559096445317848,0.20559096445317848
st_svgp_annual_convergence_3000,2,0.33447290147548614,0.10107090276484053,0.2941365782467475,0.7674902312372656,0.05043849985319203,-0.6325432190962084,0.8517326717069581,0.048947871389605144,0.048947871389605144
st_svgp_annual_convergence_3000,3,0.20732612815242352,0.05358371436494546,0.17512859847830903,0.8352120327279581,0.09613002018936252,-1.1303145336306126,1.2339356370313315,0.09613002018936251,0.09613002018936251
