model,folds,mean_log_loss,std_log_loss,worst_log_loss,mean_brier_score,std_brier_score,worst_brier_score,mean_pr_auc,std_pr_auc,worst_pr_auc,mean_roc_auc,std_roc_auc,worst_roc_auc,mean_ece,std_ece,worst_ece,mean_calibration_intercept,mean_calibration_slope,mean_probability_bias,mean_absolute_probability_bias,coverage_folds,mean_empirical_coverage,worst_fold_empirical_coverage,mean_absolute_coverage_gap,mean_average_set_size,mean_singleton_rate,mean_both_labels_rate,mean_empty_set_rate,mean_positive_class_coverage,worst_positive_class_coverage,mean_negative_class_coverage,worst_negative_class_coverage
st_svgp_annual_convergence_3000,3,0.27461172679720874,0.06389770766656977,0.33447290147548614,0.07785811590188191,0.02376138747671916,0.10107090276484053,0.2065533329481287,0.07685088526505421,0.15039482211932959,0.8323993466728276,0.06354947289817117,0.7674902312372656,0.11738649483191103,0.07973048415464751,0.20559096445317854,-1.5686077108935879,1.3015149188127264,0.11688961867738205,0.11688961867738205,2,0.8449254130598378,0.7896612810278958,0.05526413203194197,0.9026784535759728,0.9026784535759728,0.0,0.09732154642402724,0.02446203920627011,0.021105248542071648,0.9188947684025531,0.8962689926158413
