model,fold,log_loss,brier_score,pr_auc,roc_auc,ece,calibration_intercept,calibration_slope,probability_bias,absolute_probability_bias
logistic_regression,1,0.362431083661393,0.1128659512687265,0.6020999978462858,0.8583205286340514,0.027297662527028515,0.11158756652948203,0.8476729780538463,-0.02708298423114633,0.02708298423114633
logistic_regression,2,0.3542973265614351,0.11577046664081729,0.3939589839089733,0.8472074193207549,0.14531626511902293,-1.5097447046986177,0.8574892005770086,0.1453162651190229,0.1453162651190229
logistic_regression,3,0.7105784105848683,0.22643021063583002,0.667736694849114,0.8025770253742122,0.21256029160728238,1.2887843477438101,0.8025689864045864,-0.21256029160728235,0.21256029160728235
svgp_strong,1,0.40356695837547574,0.12517658083336242,0.5917008528529778,0.8580553141489966,0.10633767911616766,-0.5304118830716604,1.5118502031876686,0.10633767911616768,0.10633767911616768
svgp_strong,2,0.44677347746601054,0.14437566625059192,0.39452860560448544,0.8463960303275757,0.23776927107209644,-1.9119744526910383,1.3366908838446612,0.23776927107209644,0.23776927107209644
svgp_strong,3,0.6382721173406279,0.2193546899843877,0.6175816289145711,0.7673262721469136,0.1701500064064045,1.3149850987905307,1.1738756269975401,-0.17015000640640454,0.17015000640640454
st_svgp,1,0.34566334330069926,0.11039730207880037,0.6126076379700827,0.8715031463645344,0.0345007725567174,-0.2813727115434996,1.0380216417917096,0.034500772556717324,0.034500772556717324
st_svgp,2,0.6133215824433311,0.21250143653094422,0.3804221206236642,0.8428602644515566,0.3323030024334553,-2.6323982021366272,1.1913041115467995,0.33230300243345534,0.33230300243345534
st_svgp,3,0.5578526345034001,0.18769957203391036,0.6543763448293356,0.7872686170931953,0.10527116896326258,0.6315556231993973,0.9778279263595945,-0.1052711689632626,0.1052711689632626
