fold,iteration,elbo_stochastic,natural_gradient_gamma,minimum_site_precision_eigenvalue,gradient_global_norm,spatial_lengthscale_x_km,spatial_lengthscale_y_km,temporal_lengthscale_steps,temporal_lengthscale_trainable,kernel_variance,linear_intercept,elapsed_seconds
1,850,-47981.26730413015,0.01,18.867769177591185,9629.79391376056,4.314599753299566,3.5362948868143924,1.5,True,0.5092266423515402,-0.34253509743053906,61.0800846661441
1,900,-51779.69767291142,0.01,17.250428026919433,4898.3260613771945,4.457675610289914,3.542445646367435,1.5,True,0.498812909142623,-0.34041440417720287,64.51122008310631
1,950,-54434.5977158827,0.01,16.39586855768567,7754.503775342384,4.603122338311985,3.5638482066939736,1.5,True,0.48837688663746254,-0.3566146704193243,68.41063670814037
1,999,-51594.04343061192,0.01,23.60817661121651,15423.355120991546,4.7378616824602044,3.568017561044325,1.5,True,0.4798070724021864,-0.3482441348893026,72.33280695811845
2,0,-143391.3497683168,0.01,1.5754212412803732,132843.83099101423,2.002000981502805,2.0020009810372215,1.498500814587591,True,0.9990005103378357,-0.000999991706626906,0.15038804104551673
2,50,-126956.48493551186,0.01,56.196267103106884,52250.39620965819,2.1078588633322894,2.1073570247535334,1.4651089428791606,True,0.9483116674365638,-0.039661676031240836,6.79881037492305
2,100,-129479.33595395002,0.01,58.9414680633853,47750.25469821512,2.228301041123169,2.232466729299685,1.4404727910329949,True,0.8955045434471715,-0.08213509582546534,13.384858041070402
2,150,-119344.30915144121,0.01,51.85178580276406,26938.10521660407,2.360511093167537,2.361753898549307,1.4117619099351084,True,0.8465123922235029,-0.12236133441915362,19.799819166073576
2,200,-98893.67010641267,0.01,43.64923122571197,34188.567776006705,2.490640540020566,2.493058976875102,1.3821418662664307,True,0.8024847748639674,-0.1579008180240372,26.26730995788239
2,250,-124453.75056402448,0.01,36.284877946964414,23370.020142661615,2.6240622176176203,2.617883362758681,1.344249849864793,True,0.7635151569360683,-0.192405085712619,32.764867540914565
2,300,-107050.43213613717,0.01,33.604455959970814,32531.87088376316,2.7559691441177185,2.7408189171511337,1.282483993846778,True,0.7287336131303267,-0.21019777759107292,39.28576404089108
2,350,-110917.84589135241,0.01,27.56178044051197,24581.348509958032,2.88787646580142,2.8593552883302342,1.2103059330560626,True,0.6975818245560034,-0.229565855257388,45.7806091660168
2,400,-102903.80067262203,0.01,23.210687155561615,33227.88556251558,3.01579043206278,2.9721460048868895,1.1671578442352202,True,0.6702662812952865,-0.24184195387627025,52.487640833016485
2,450,-111719.61599697998,0.01,19.499879906955616,33691.89072797987,3.14644135385479,3.074721823666353,1.1174862981639633,True,0.6459893255171906,-0.2530345133484389,58.99163458310068
2,500,-107455.76256257764,0.01,22.554387306689286,34976.64913452509,3.2788001255894805,3.1644737769966746,1.0730429305416713,True,0.6238060427555013,-0.26467205672047106,65.54105529095978
2,550,-102149.73247130892,0.01,27.446785428204137,21930.95265535163,3.3947751582767176,3.271823737187578,1.0404686417140638,True,0.6040300390067728,-0.2743779216691225,71.85471337498166
2,600,-107883.37633748414,0.01,24.63456672088207,13806.953983077321,3.5256933422920333,3.36065878601214,0.9957644458519672,True,0.5854044565159396,-0.27975850923776036,78.36058687488548
2,650,-108198.70918773471,0.01,21.823894842402975,24561.85353245097,3.626566575676086,3.461256321752559,0.9579449938868851,True,0.5694689015013644,-0.2916685007649134,84.80484641599469
2,700,-101545.01634561799,0.01,23.704859776553548,17238.712013312615,3.7258378150622393,3.554029104849676,0.9246389529642978,True,0.554973294803517,-0.2889868937455276,90.81183787505142
2,750,-108527.4943320561,0.01,34.61681289912952,13272.287082452145,3.843155952865204,3.6257203725371947,0.8968943365867743,True,0.5409980500267385,-0.295272123765507,96.96476983302273
2,800,-111373.24692677328,0.01,33.588330784066656,24205.058981244685,3.957372829387405,3.690594990686886,0.8588993954385385,True,0.5286824346842578,-0.3015544819390127,102.9665599160362
2,850,-110290.24835540929,0.01,30.061283675288628,12575.410821604566,4.080188258258091,3.7533598632681007,0.8344551826725162,True,0.5166859857389818,-0.3079183221928254,109.12423508288339
2,900,-107289.88741898874,0.01,25.100134164032482,33314.278323285085,4.190315731849499,3.810983035722325,0.8132344846962045,True,0.5061762294770411,-0.30432968075396466,116.67892437498085
2,950,-92089.18922630508,0.01,21.395811553334322,18036.35905549701,4.277316940204308,3.8731738244265275,0.7916333512115636,True,0.4973049015615524,-0.3025651686794295,123.62096266588196
2,999,-103688.94757187334,0.01,18.37200435343294,21485.556957763045,4.3598192751750675,3.9273220523321113,0.7663929372431434,True,0.4892147165985057,-0.3024344895547398,130.89585862495005
3,0,-164107.35215172562,0.01,0.13002986581162881,128731.40456212385,2.002000982159618,2.0020009821940574,1.4985007698745907,True,0.9990005106696487,-0.0009999923375048991,0.20981008280068636
3,50,-162338.50316900146,0.01,31.755710818207476,73487.93071011313,2.107711694505178,2.10666083180382,1.4758783110264033,True,0.9478757202068283,-0.03885544378432189,9.464705457910895
3,100,-155466.4334718683,0.01,50.87679003214513,54952.64763714941,2.226912919790558,2.2246224968210484,1.4607041942858712,True,0.8966480000970996,-0.07489593544622503,19.193850374780595
3,150,-161113.91514578927,0.01,51.252237857326705,49455.87634637288,2.3509812304255906,2.3481398357504744,1.4280475296732613,True,0.8492253482240089,-0.11363024665463169,29.256026666844264
3,200,-150663.58097546158,0.01,49.31932545507501,27475.408238608063,2.4810894246716546,2.4774731250262567,1.3962189326469934,True,0.8050591154841624,-0.13895878962326091,39.29528679186478
3,250,-129036.68252234085,0.01,43.64647273314978,42895.657647444095,2.6114497866854167,2.608436894659103,1.352280246272612,True,0.7650219913582399,-0.16936338339234483,50.33211120800115
3,300,-170326.24370853713,0.01,39.85362964959759,45515.80057081427,2.7293479609192004,2.7348436215854792,1.3065854528033194,True,0.7309362530192293,-0.20255441306844563,59.90040887496434
3,350,-123520.0253514961,0.01,36.70429506134717,31584.77336523428,2.851037468673442,2.847831480798914,1.2421968889944899,True,0.7010865750867904,-0.21669660818939074,69.34466545796022
3,400,-145664.4713767587,0.01,29.40391580215429,35363.435860029735,2.9705452500961917,2.9681287689120257,1.2066628264276662,True,0.6730856582845043,-0.2325930750395019,79.03257258282974
3,450,-138297.3011739602,0.01,22.886901499655362,14634.176048209973,3.0843518784788224,3.073543924974471,1.1701685153924133,True,0.6498906493420634,-0.2391844644535102,88.7245331669692
3,500,-141641.51084151838,0.01,17.496551081840593,23214.621101643123,3.202477167060037,3.17369112474912,1.1299636233098473,True,0.6282632381101083,-0.25405714716068817,98.51523566688411
3,550,-151243.4722820684,0.01,14.281111297909925,15150.993215661416,3.300896572755813,3.267023837024612,1.0745549453677214,True,0.6100935507271972,-0.26780783418740906,109.60642583295703
3,600,-147720.617317482,0.01,11.565126085494384,39934.68419472938,3.4067292240764457,3.3545367674398494,1.0287550803340577,True,0.5928281949678817,-0.2654873282764808,120.08338033291511
3,650,-121286.2954292788,0.01,9.347411540602986,48359.07861126739,3.5151003499788067,3.4496333591720916,0.9805059958184017,True,0.5756535004580946,-0.28069711602121933,130.62040504184552
3,700,-136272.73845036566,0.01,17.02361750615091,25682.108479314065,3.602847672278541,3.5237593038674753,0.9382614604345907,True,0.5626618384469808,-0.2855590956222313,141.19414345780388
3,750,-136659.33466595883,0.01,27.080186081694563,50256.085130549516,3.6832663440972806,3.605131792666286,0.9095141173187319,True,0.55055521420682,-0.29114355628496896,151.58512383280322
3,800,-143427.4403698306,0.01,26.91093397683088,28308.750183205062,3.7789810406889934,3.6725378492978873,0.8804277339594698,True,0.5388387757239713,-0.29587781366056704,161.40837841690518
3,850,-137116.88454678273,0.01,22.617999714918422,25955.32354547259,3.8616843909920067,3.739153892683831,0.8496314517533176,True,0.5280248867920996,-0.29135688436270596,171.1039153749589
3,900,-147707.56701329187,0.01,19.187849009649796,16906.09461698665,3.9479167370709867,3.7986111480642744,0.8198087369825051,True,0.5176949219035551,-0.29275671621874244,180.74063245789148
3,950,-144698.13806407002,0.01,17.032414845455627,36934.69830270681,4.048522854679092,3.844746142286112,0.8015486868954887,True,0.5081560364507831,-0.2923383163933627,190.58115766686387
3,999,-134541.02592884706,0.01,14.1820389937451,24996.9587928699,4.123683393277425,3.9145825989912173,0.7846782998935097,True,0.49906406975264617,-0.2999412495917539,200.3220054579433
