epoch,window_name,number_of_months,window_start,window_end,sensor_mode,sensor_keys,supplemental_sensor_used,scene_count,coverage_at_least_1_core_pct,coverage_at_least_3_core_pct,mean_valid_observations_core,median_valid_observations_core,maximum_valid_observations_core
2005,Jul-Jun_12m,12,2004-07-01,2005-07-01,primary_plus_supplemental,"LT05,LE07",True,6,59.330703808766984,0.7333909846399616,0.724909272109605,1.0,5.0
2005,Aug-Jul_12m,12,2004-08-01,2005-08-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2005,Aug-Jul_12m,12,2004-08-01,2005-08-01,primary_plus_supplemental,"LT05,LE07",True,7,61.596913347986714,1.6277955670372761,0.7823132904619103,1.0,5.0
2005,Sep-Aug_12m,12,2004-09-01,2005-09-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2005,Sep-Aug_12m,12,2004-09-01,2005-09-01,primary_plus_supplemental,"LT05,LE07",True,8,61.69826364317399,1.8540837084668933,0.7902277738748261,1.0,5.0
2005,Oct-Sep_12m,12,2004-10-01,2005-10-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2005,Oct-Sep_12m,12,2004-10-01,2005-10-01,primary_plus_supplemental,"LT05,LE07",True,8,61.69826364317399,1.8540837084668933,0.7902277738748261,1.0,5.0
2005,Nov-Oct_12m,12,2004-11-01,2005-11-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2005,Nov-Oct_12m,12,2004-11-01,2005-11-01,primary_plus_supplemental,"LT05,LE07",True,9,65.24948781739845,2.7205316037165423,0.8709518354924364,1.0,5.0
2005,Dec-Nov_12m,12,2004-12-01,2005-12-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2005,Dec-Nov_12m,12,2004-12-01,2005-12-01,primary_plus_supplemental,"LT05,LE07",True,12,89.0728198122119,25.42971764542299,1.8482140270660323,2.0,7.0
2010,Jan-Mar_3m,3,2010-01-01,2010-04-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jan-Mar_3m,3,2010-01-01,2010-04-01,primary_plus_supplemental,"LT05,LE07",True,5,79.15874737056869,0.5964897086277986,1.0222764060462766,1.0,4.0
2010,Feb-Apr_3m,3,2010-02-01,2010-05-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Feb-Apr_3m,3,2010-02-01,2010-05-01,primary_plus_supplemental,"LT05,LE07",True,3,25.431933588623384,0.0,0.25918011784057926,0.0,2.0
2010,Mar-May_3m,3,2010-03-01,2010-06-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Mar-May_3m,3,2010-03-01,2010-06-01,primary_plus_supplemental,"LT05,LE07",True,2,25.321476991698617,0.0,0.2571392199697717,0.0,2.0
2010,Apr-Jun_3m,3,2010-04-01,2010-07-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Apr-Jun_3m,3,2010-04-01,2010-07-01,primary_plus_supplemental,"LT05,LE07",True,0,0.0,0.0,0.0,0.0,0.0
2010,May-Jul_3m,3,2010-05-01,2010-08-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,May-Jul_3m,3,2010-05-01,2010-08-01,primary_plus_supplemental,"LT05,LE07",True,0,0.0,0.0,0.0,0.0,0.0
2010,Jun-Aug_3m,3,2010-06-01,2010-09-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jun-Aug_3m,3,2010-06-01,2010-09-01,primary_plus_supplemental,"LT05,LE07",True,0,0.0,0.0,0.0,0.0,0.0
2010,Jul-Sep_3m,3,2010-07-01,2010-10-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jul-Sep_3m,3,2010-07-01,2010-10-01,primary_plus_supplemental,"LT05,LE07",True,1,27.034545800423416,0.0,0.27065583921425646,0.0,1.0
2010,Aug-Oct_3m,3,2010-08-01,2010-11-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Aug-Oct_3m,3,2010-08-01,2010-11-01,primary_plus_supplemental,"LT05,LE07",True,1,27.034545800423416,0.0,0.27065583921425646,0.0,1.0
2010,Sep-Nov_3m,3,2010-09-01,2010-12-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Sep-Nov_3m,3,2010-09-01,2010-12-01,primary_plus_supplemental,"LT05,LE07",True,3,33.278279953151014,0.0,0.3447428500355771,0.0,2.0
2010,Oct-Dec_3m,3,2010-10-01,2011-01-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Oct-Dec_3m,3,2010-10-01,2011-01-01,primary_plus_supplemental,"LT05,LE07",True,6,74.81105982264079,5.320380812030515,0.9521445599141516,1.0,5.000000000000001
2010,Nov-Jan_3m,3,2009-11-01,2010-02-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Nov-Jan_3m,3,2009-11-01,2010-02-01,primary_plus_supplemental,"LT05,LE07",True,4,86.27252432601678,2.494312232546823,1.220880090077985,1.0,4.0
2010,Dec-Feb_3m,3,2009-12-01,2010-03-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Dec-Feb_3m,3,2009-12-01,2010-03-01,primary_plus_supplemental,"LT05,LE07",True,5,86.28803788680568,2.495553332742826,1.2229209879487926,1.0,4.0
2010,Jan-Apr_4m,4,2010-01-01,2010-05-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jan-Apr_4m,4,2010-01-01,2010-05-01,primary_plus_supplemental,"LT05,LE07",True,5,79.15874737056869,0.5964897086277986,1.0222764060462766,1.0,4.0
2010,Feb-May_4m,4,2010-02-01,2010-06-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Feb-May_4m,4,2010-02-01,2010-06-01,primary_plus_supplemental,"LT05,LE07",True,3,25.431933588623384,0.0,0.25918011784057926,0.0,2.0
2010,Mar-Jun_4m,4,2010-03-01,2010-07-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Mar-Jun_4m,4,2010-03-01,2010-07-01,primary_plus_supplemental,"LT05,LE07",True,2,25.321476991698617,0.0,0.2571392199697717,0.0,2.0
2010,Apr-Jul_4m,4,2010-04-01,2010-08-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Apr-Jul_4m,4,2010-04-01,2010-08-01,primary_plus_supplemental,"LT05,LE07",True,0,0.0,0.0,0.0,0.0,0.0
2010,May-Aug_4m,4,2010-05-01,2010-09-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,May-Aug_4m,4,2010-05-01,2010-09-01,primary_plus_supplemental,"LT05,LE07",True,0,0.0,0.0,0.0,0.0,0.0
2010,Jun-Sep_4m,4,2010-06-01,2010-10-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jun-Sep_4m,4,2010-06-01,2010-10-01,primary_plus_supplemental,"LT05,LE07",True,1,27.034545800423416,0.0,0.27065583921425646,0.0,1.0
2010,Jul-Oct_4m,4,2010-07-01,2010-11-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jul-Oct_4m,4,2010-07-01,2010-11-01,primary_plus_supplemental,"LT05,LE07",True,1,27.034545800423416,0.0,0.27065583921425646,0.0,1.0
2010,Aug-Nov_4m,4,2010-08-01,2010-12-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Aug-Nov_4m,4,2010-08-01,2010-12-01,primary_plus_supplemental,"LT05,LE07",True,3,33.278279953151014,0.0,0.3447428500355771,0.0,2.0
2010,Sep-Dec_4m,4,2010-09-01,2011-01-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Sep-Dec_4m,4,2010-09-01,2011-01-01,primary_plus_supplemental,"LT05,LE07",True,7,83.18622076149725,7.853464879149283,1.2228003991284073,1.0,6.0
2010,Oct-Jan_4m,4,2009-10-01,2010-02-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Oct-Jan_4m,4,2009-10-01,2010-02-01,primary_plus_supplemental,"LT05,LE07",True,5,86.8086054542756,4.22688958530023,1.2541583408323196,1.0,5.0
2010,Nov-Feb_4m,4,2009-11-01,2010-03-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Nov-Feb_4m,4,2009-11-01,2010-03-01,primary_plus_supplemental,"LT05,LE07",True,5,86.28803788680568,2.495553332742826,1.2229209879487926,1.0,4.0
2010,Dec-Mar_4m,4,2009-12-01,2010-04-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Dec-Mar_4m,4,2009-12-01,2010-04-01,primary_plus_supplemental,"LT05,LE07",True,7,90.45312012182025,8.64872900508469,1.480060207918564,1.0,5.999999999999999
2010,Jan-Jun_6m,6,2010-01-01,2010-07-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jan-Jun_6m,6,2010-01-01,2010-07-01,primary_plus_supplemental,"LT05,LE07",True,5,79.15874737056869,0.5964897086277986,1.0222764060462766,1.0,4.0
2010,Feb-Jul_6m,6,2010-02-01,2010-08-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Feb-Jul_6m,6,2010-02-01,2010-08-01,primary_plus_supplemental,"LT05,LE07",True,3,25.431933588623384,0.0,0.25918011784057926,0.0,2.0
2010,Mar-Aug_6m,6,2010-03-01,2010-09-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Mar-Aug_6m,6,2010-03-01,2010-09-01,primary_plus_supplemental,"LT05,LE07",True,2,25.321476991698617,0.0,0.2571392199697717,0.0,2.0
2010,Apr-Sep_6m,6,2010-04-01,2010-10-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Apr-Sep_6m,6,2010-04-01,2010-10-01,primary_plus_supplemental,"LT05,LE07",True,1,27.034545800423416,0.0,0.27065583921425646,0.0,1.0
2010,May-Oct_6m,6,2010-05-01,2010-11-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,May-Oct_6m,6,2010-05-01,2010-11-01,primary_plus_supplemental,"LT05,LE07",True,1,27.034545800423416,0.0,0.27065583921425646,0.0,1.0
2010,Jun-Nov_6m,6,2010-06-01,2010-12-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jun-Nov_6m,6,2010-06-01,2010-12-01,primary_plus_supplemental,"LT05,LE07",True,3,33.278279953151014,0.0,0.3447428500355771,0.0,2.0
2010,Jul-Dec_6m,6,2010-07-01,2011-01-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jul-Dec_6m,6,2010-07-01,2011-01-01,primary_plus_supplemental,"LT05,LE07",True,7,83.18622076149725,7.853464879149283,1.2228003991284073,1.0,6.0
2010,Aug-Jan_6m,6,2009-08-01,2010-02-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Aug-Jan_6m,6,2009-08-01,2010-02-01,primary_plus_supplemental,"LT05,LE07",True,5,86.8086054542756,4.22688958530023,1.2541583408323196,1.0,5.0
2010,Sep-Feb_6m,6,2009-09-01,2010-03-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Sep-Feb_6m,6,2009-09-01,2010-03-01,primary_plus_supplemental,"LT05,LE07",True,6,86.82411901510663,4.228130685496232,1.2561992387031278,1.0,5.0
2010,Oct-Mar_6m,6,2009-10-01,2010-04-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Oct-Mar_6m,6,2009-10-01,2010-04-01,primary_plus_supplemental,"LT05,LE07",True,8,90.93986276939852,10.388131545155984,1.513338458672899,1.0,7.0
2010,Nov-Apr_6m,6,2009-11-01,2010-05-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Nov-Apr_6m,6,2009-11-01,2010-05-01,primary_plus_supplemental,"LT05,LE07",True,7,90.45312012182025,8.64872900508469,1.480060207918564,1.0,5.999999999999999
2010,Dec-May_6m,6,2009-12-01,2010-06-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Dec-May_6m,6,2009-12-01,2010-06-01,primary_plus_supplemental,"LT05,LE07",True,7,90.45312012182025,8.64872900508469,1.480060207918564,1.0,5.999999999999999
2010,Jan-Dec_12m,12,2010-01-01,2011-01-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jan-Dec_12m,12,2010-01-01,2011-01-01,primary_plus_supplemental,"LT05,LE07",True,12,92.50138134435834,37.478894064091364,2.2450768051746843,2.0,8.0
2010,Feb-Jan_12m,12,2009-02-01,2010-02-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Feb-Jan_12m,12,2009-02-01,2010-02-01,primary_plus_supplemental,"LT05,LE07",True,12,98.64767865801937,57.97834778480141,2.757106816064103,2.9999999999999996,9.0
2010,Mar-Feb_12m,12,2009-03-01,2010-03-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Mar-Feb_12m,12,2009-03-01,2010-03-01,primary_plus_supplemental,"LT05,LE07",True,11,95.2127113796335,24.015959606444184,1.9364996497089073,2.0,8.0
2010,Apr-Mar_12m,12,2009-04-01,2010-04-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Apr-Mar_12m,12,2009-04-01,2010-04-01,primary_plus_supplemental,"LT05,LE07",True,11,94.01768235132567,18.662660416003266,1.8018675247935563,2.0,9.0
2010,May-Apr_12m,12,2009-05-01,2010-05-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,May-Apr_12m,12,2009-05-01,2010-05-01,primary_plus_supplemental,"LT05,LE07",True,11,94.01768235132567,18.662660416003266,1.8018675247935563,2.0,9.0
2010,Jun-May_12m,12,2009-06-01,2010-06-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jun-May_12m,12,2009-06-01,2010-06-01,primary_plus_supplemental,"LT05,LE07",True,8,90.93986276939852,10.388131545155984,1.513338458672899,1.0,7.0
2010,Jul-Jun_12m,12,2009-07-01,2010-07-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Jul-Jun_12m,12,2009-07-01,2010-07-01,primary_plus_supplemental,"LT05,LE07",True,8,90.93986276939852,10.388131545155984,1.513338458672899,1.0,7.0
2010,Aug-Jul_12m,12,2009-08-01,2010-08-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Aug-Jul_12m,12,2009-08-01,2010-08-01,primary_plus_supplemental,"LT05,LE07",True,8,90.93986276939852,10.388131545155984,1.513338458672899,1.0,7.0
2010,Sep-Aug_12m,12,2009-09-01,2010-09-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Sep-Aug_12m,12,2009-09-01,2010-09-01,primary_plus_supplemental,"LT05,LE07",True,8,90.93986276939852,10.388131545155984,1.513338458672899,1.0,7.0
2010,Oct-Sep_12m,12,2009-10-01,2010-10-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Oct-Sep_12m,12,2009-10-01,2010-10-01,primary_plus_supplemental,"LT05,LE07",True,9,94.11312732905637,19.559199540598318,1.7839942978871555,2.0,8.0
2010,Nov-Oct_12m,12,2009-11-01,2010-11-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Nov-Oct_12m,12,2009-11-01,2010-11-01,primary_plus_supplemental,"LT05,LE07",True,8,93.68215979774554,17.963401848400288,1.7507160471328207,2.0,7.0
2010,Dec-Nov_12m,12,2009-12-01,2010-12-01,primary_only,LT05,False,0,0.0,0.0,0.0,0.0,0.0
2010,Dec-Nov_12m,12,2009-12-01,2010-12-01,primary_plus_supplemental,"LT05,LE07",True,10,94.35082804897412,22.131607501644616,1.8248030579541412,2.0,8.0
2015,Jan-Mar_3m,3,2015-01-01,2015-04-01,primary_only,LC08,False,3,99.88790246093372,4.541378583000286,1.6770720805390549,2.0,3.0
2015,Jan-Mar_3m,3,2015-01-01,2015-04-01,primary_plus_supplemental,"LC08,LE07",True,12,99.88790246095478,93.06624102934715,3.929619155434836,4.0,9.0
2015,Feb-Apr_3m,3,2015-02-01,2015-05-01,primary_only,LC08,False,3,59.18826823495649,2.397436222419658,0.9121989010203209,1.0,3.0000000000000004
2015,Feb-Apr_3m,3,2015-02-01,2015-05-01,primary_plus_supplemental,"LC08,LE07",True,11,92.79910134501284,47.916190795648085,2.52763137073272,2.0,9.0
2015,Mar-May_3m,3,2015-03-01,2015-06-01,primary_only,LC08,False,7,92.54570054638799,39.210465719574515,2.324436686727445,2.0,7.0
2015,Mar-May_3m,3,2015-03-01,2015-06-01,primary_plus_supplemental,"LC08,LE07",True,16,98.0794707837374,74.58509079550223,4.0256293575487145,4.0,13.0
2015,Apr-Jun_3m,3,2015-04-01,2015-07-01,primary_only,LC08,False,6,91.40525147707976,33.14340392744966,2.091263188298243,2.0,6.000000000000002
2015,Apr-Jun_3m,3,2015-04-01,2015-07-01,primary_plus_supplemental,"LC08,LE07",True,12,94.0860389621786,52.668041394217234,3.149548799977389,2.9999999999999982,11.0
2015,May-Jul_3m,3,2015-05-01,2015-08-01,primary_only,LC08,False,6,93.85422719221303,31.84110295495631,2.270188150963705,2.0,6.000000000000001
2015,May-Jul_3m,3,2015-05-01,2015-08-01,primary_plus_supplemental,"LC08,LE07",True,9,94.31686085056114,41.4634163121516,2.620466879371101,2.0,9.0
2015,Jun-Aug_3m,3,2015-06-01,2015-09-01,primary_only,LC08,False,2,59.52287199010233,0.0,0.8579503652565812,1.0,2.0
2015,Jun-Aug_3m,3,2015-06-01,2015-09-01,primary_plus_supplemental,"LC08,LE07",True,2,59.52287199010233,0.0,0.8579503652565812,1.0,2.0
2015,Jul-Sep_3m,3,2015-07-01,2015-10-01,primary_only,LC08,False,2,59.52287199010233,0.0,0.8579503652565812,1.0,2.0
2015,Jul-Sep_3m,3,2015-07-01,2015-10-01,primary_plus_supplemental,"LC08,LE07",True,3,59.523492613616355,0.0,0.8579565780354874,1.0,2.0
2015,Aug-Oct_3m,3,2015-08-01,2015-11-01,primary_only,LC08,False,0,0.0,0.0,0.0,0.0,0.0
2015,Aug-Oct_3m,3,2015-08-01,2015-11-01,primary_plus_supplemental,"LC08,LE07",True,3,8.807047540155612,0.0,0.08817343934689317,0.0,1.0
2015,Sep-Nov_3m,3,2015-09-01,2015-12-01,primary_only,LC08,False,4,68.10277135096128,3.6839521050535318,1.1065598905186533,1.0,4.0
2015,Sep-Nov_3m,3,2015-09-01,2015-12-01,primary_plus_supplemental,"LC08,LE07",True,9,71.92387007016447,6.236857855042418,1.2096810810040386,1.0,5.0
2015,Oct-Dec_3m,3,2015-10-01,2016-01-01,primary_only,LC08,False,8,99.7539875558331,57.16622270739893,3.08929775741827,3.0,8.0
2015,Oct-Dec_3m,3,2015-10-01,2016-01-01,primary_plus_supplemental,"LC08,LE07",True,16,99.88790246093372,95.07455309500723,4.804279934661055,4.999999999999997,12.0
2015,Nov-Jan_3m,3,2014-11-01,2015-02-01,primary_only,LC08,False,6,99.88759215313716,69.52074342458545,3.1188259504607623,3.0000000000000018,5.000000000000002
2015,Nov-Jan_3m,3,2014-11-01,2015-02-01,primary_plus_supplemental,"LC08,LE07",True,14,99.88759215315824,96.84086330351141,4.820387952715146,4.999999999999998,11.0
2015,Dec-Feb_3m,3,2014-12-01,2015-03-01,primary_only,LC08,False,4,99.88759215315825,38.136117651821934,2.238994202259088,2.0,3.0000000000000027
2015,Dec-Feb_3m,3,2014-12-01,2015-03-01,primary_plus_supplemental,"LC08,LE07",True,13,99.88759215315825,94.14699652185415,4.164062302234151,4.0,11.0
2015,Jan-Apr_4m,4,2015-01-01,2015-05-01,primary_only,LC08,False,5,99.88790246093372,38.99810172785246,2.356097483130173,2.0,5.0
2015,Jan-Apr_4m,4,2015-01-01,2015-05-01,primary_plus_supplemental,"LC08,LE07",True,17,99.88790246095478,96.19939369886697,5.316651441297706,5.0,13.0
2015,Feb-May_4m,4,2015-02-01,2015-06-01,primary_only,LC08,False,7,92.54570054638799,39.210465719574515,2.324436686727445,2.0,7.0
2015,Feb-May_4m,4,2015-02-01,2015-06-01,primary_plus_supplemental,"LC08,LE07",True,18,98.8250837829981,77.91504582672624,4.290147884847237,4.0,14.0
2015,Mar-Jun_4m,4,2015-03-01,2015-07-01,primary_only,LC08,False,7,92.54570054638799,39.210465719574515,2.324436686727445,2.0,7.0
2015,Mar-Jun_4m,4,2015-03-01,2015-07-01,primary_plus_supplemental,"LC08,LE07",True,16,98.0794707837374,74.58509079550223,4.0256293575487145,4.0,13.0
2015,Apr-Jul_4m,4,2015-04-01,2015-08-01,primary_only,LC08,False,8,94.84979808749165,43.94729097120541,2.9492135535548223,2.0,8.0
2015,Apr-Jul_4m,4,2015-04-01,2015-08-01,primary_plus_supplemental,"LC08,LE07",True,14,96.17407180015076,66.2249107568307,4.00749916523397,2.9999999999999996,13.0
2015,May-Aug_4m,4,2015-05-01,2015-09-01,primary_only,LC08,False,6,93.85422719221303,31.84110295495631,2.270188150963705,2.0,6.000000000000001
2015,May-Aug_4m,4,2015-05-01,2015-09-01,primary_plus_supplemental,"LC08,LE07",True,9,94.31686085056114,41.4634163121516,2.620466879371101,2.0,9.0
2015,Jun-Sep_4m,4,2015-06-01,2015-10-01,primary_only,LC08,False,2,59.52287199010233,0.0,0.8579503652565812,1.0,2.0
2015,Jun-Sep_4m,4,2015-06-01,2015-10-01,primary_plus_supplemental,"LC08,LE07",True,3,59.523492613616355,0.0,0.8579565780354874,1.0,2.0
2015,Jul-Oct_4m,4,2015-07-01,2015-11-01,primary_only,LC08,False,2,59.52287199010233,0.0,0.8579503652565812,1.0,2.0
2015,Jul-Oct_4m,4,2015-07-01,2015-11-01,primary_plus_supplemental,"LC08,LE07",True,5,62.65835184446848,1.7114917377373842,0.946123804603474,1.0,3.0
2015,Aug-Nov_4m,4,2015-08-01,2015-12-01,primary_only,LC08,False,4,68.10277135096128,3.6839521050535318,1.1065598905186533,1.0,4.0
2015,Aug-Nov_4m,4,2015-08-01,2015-12-01,primary_plus_supplemental,"LC08,LE07",True,9,71.92387007016447,6.236857855042418,1.2096810810040386,1.0,5.0
2015,Sep-Dec_4m,4,2015-09-01,2016-01-01,primary_only,LC08,False,8,99.7539875558331,57.16622270739893,3.08929775741827,3.0,8.0
2015,Sep-Dec_4m,4,2015-09-01,2016-01-01,primary_plus_supplemental,"LC08,LE07",True,17,99.8879024609548,95.0745530950283,4.804286147439963,4.999999999999997,12.0
2015,Oct-Jan_4m,4,2014-10-01,2015-02-01,primary_only,LC08,False,10,99.88759215313716,76.51098508540655,3.553259376088378,3.000000000000001,9.0
2015,Oct-Jan_4m,4,2014-10-01,2015-02-01,primary_plus_supplemental,"LC08,LE07",True,20,99.88759215315824,98.03668291299816,5.4673657464160454,5.0,14.0
2015,Nov-Feb_4m,4,2014-11-01,2015-03-01,primary_only,LC08,False,6,99.88759215313716,69.52074342458545,3.1188259504607623,3.0000000000000018,5.000000000000002
2015,Nov-Feb_4m,4,2014-11-01,2015-03-01,primary_plus_supplemental,"LC08,LE07",True,16,99.88759215313716,97.82397202939195,5.08490648001367,4.999999999999999,13.0
2015,Dec-Mar_4m,4,2014-12-01,2015-04-01,primary_only,LC08,False,5,99.88790246093374,51.7161522960569,2.4721677006882894,2.9999999999999973,4.0
2015,Dec-Mar_4m,4,2014-12-01,2015-04-01,primary_plus_supplemental,"LC08,LE07",True,17,99.88790246093374,98.67201000836127,5.040142859805474,5.000000000000001,12.0
2015,Jan-Jun_6m,6,2015-01-01,2015-07-01,primary_only,LC08,False,9,99.88790246093374,68.82019418371445,3.7683352688372973,2.9999999999999996,9.0
2015,Jan-Jun_6m,6,2015-01-01,2015-07-01,primary_plus_supplemental,"LC08,LE07",True,24,99.88790246093372,98.93078733261993,7.079167955412227,7.000000000000003,18.0
2015,Feb-Jul_6m,6,2015-02-01,2015-08-01,primary_only,LC08,False,9,95.21350949147703,55.945263833049495,3.1823870519840254,3.0000000000000004,9.0
2015,Feb-Jul_6m,6,2015-02-01,2015-08-01,primary_plus_supplemental,"LC08,LE07",True,20,99.25719219481873,84.72852464453705,5.1480982501038195,4.9999999999999964,16.0
2015,Mar-Aug_6m,6,2015-03-01,2015-09-01,primary_only,LC08,False,9,95.21350949147703,55.945263833049495,3.1823870519840254,3.0000000000000004,9.0
2015,Mar-Aug_6m,6,2015-03-01,2015-09-01,primary_plus_supplemental,"LC08,LE07",True,18,98.6403456633152,82.43632719399548,4.883579722805294,4.0,15.0
2015,Apr-Sep_6m,6,2015-04-01,2015-10-01,primary_only,LC08,False,8,94.84979808749165,43.94729097120541,2.9492135535548223,2.0,8.0
2015,Apr-Sep_6m,6,2015-04-01,2015-10-01,primary_plus_supplemental,"LC08,LE07",True,15,96.17407180012968,66.22491075680965,4.007505378012876,2.9999999999999996,13.0
2015,May-Oct_6m,6,2015-05-01,2015-11-01,primary_only,LC08,False,6,93.85422719221303,31.84110295495631,2.270188150963705,2.0,6.000000000000001
2015,May-Oct_6m,6,2015-05-01,2015-11-01,primary_plus_supplemental,"LC08,LE07",True,12,94.52753616906739,45.162039891973485,2.708640318717994,2.0,9.0
2015,Jun-Nov_6m,6,2015-06-01,2015-12-01,primary_only,LC08,False,6,88.08737593815454,25.257997744176453,1.9645102557752347,2.0,6.000000000000002
2015,Jun-Nov_6m,6,2015-06-01,2015-12-01,primary_plus_supplemental,"LC08,LE07",True,11,89.11594045077945,29.069285937740307,2.067631446260619,2.0,7.0
2015,Jul-Dec_6m,6,2015-07-01,2016-01-01,primary_only,LC08,False,10,99.86879047161857,76.90786106727703,3.947248122674851,4.0,10.0
2015,Jul-Dec_6m,6,2015-07-01,2016-01-01,primary_plus_supplemental,"LC08,LE07",True,19,99.88790246095478,97.45340614722147,5.662236512696545,4.999999999999999,14.0
2015,Aug-Jan_6m,6,2014-08-01,2015-02-01,primary_only,LC08,False,10,99.88759215313716,76.51098508540655,3.553259376088378,3.000000000000001,9.0
2015,Aug-Jan_6m,6,2014-08-01,2015-02-01,primary_plus_supplemental,"LC08,LE07",True,22,99.88759215313718,98.04195800770282,5.477169608985965,5.0,14.0
2015,Sep-Feb_6m,6,2014-09-01,2015-03-01,primary_only,LC08,False,10,99.88759215313716,76.51098508540655,3.553259376088378,3.000000000000001,9.0
2015,Sep-Feb_6m,6,2014-09-01,2015-03-01,primary_plus_supplemental,"LC08,LE07",True,22,99.88759215313716,98.58340786224204,5.731884273714569,5.0,15.0
2015,Oct-Mar_6m,6,2014-10-01,2015-04-01,primary_only,LC08,False,11,99.8879024609548,83.87671071092694,3.7864328745175806,4.0,10.0
2015,Oct-Mar_6m,6,2014-10-01,2015-04-01,primary_plus_supplemental,"LC08,LE07",True,26,99.88790246093372,99.66430371186586,6.607964831285895,6.0,15.0
2015,Nov-Apr_6m,6,2014-11-01,2015-05-01,primary_only,LC08,False,9,99.88790246095478,83.69203312242956,4.0310248514810825,4.0,8.0
2015,Nov-Apr_6m,6,2014-11-01,2015-05-01,primary_plus_supplemental,"LC08,LE07",True,25,99.88790246093374,99.65184443424508,7.348019323447866,7.0000000000000036,17.0
2015,Dec-May_6m,6,2014-12-01,2015-06-01,primary_only,LC08,False,11,99.88790246093372,86.32883306136561,4.563430888986533,4.0,10.0
2015,Dec-May_6m,6,2014-12-01,2015-06-01,primary_plus_supplemental,"LC08,LE07",True,29,99.8879024609548,99.54867216248279,8.189691659782863,8.0,21.0
2015,Jan-Dec_12m,12,2015-01-01,2016-01-01,primary_only,LC08,False,19,99.88790246093372,99.14317197299698,7.715583391512148,7.000000000000001,18.0
